"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription"
19306,"i271GA","At least LTE/WiMAX",,"%",125,"KEN","Kenya","57",2019,"","Communications Authority  of Kenya","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",125,"KEN","Kenya","77",2020,"","Communications Authority  of Kenya","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",125,"KEN","Kenya","94",2021,"","Communications Authority  of Kenya","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",125,"KEN","Kenya","97",2022,"","Communications Authority  of Kenya","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",125,"KEN","Kenya","97",2023,"","Communications Authority  of Kenya","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",127,"KIR","Kiribati","10",2013,"","ITU estimate.","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",127,"KIR","Kiribati","20",2014,"ITU estimate","ITU estimate","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",127,"KIR","Kiribati","0",2015,"","ITU estimate.","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",127,"KIR","Kiribati","51",2017,"","Ministry of ICTTD","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",127,"KIR","Kiribati","53",2018,"","Ministry of Information, Communication, Transport & Tourism Development","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",127,"KIR","Kiribati","53",2019,"","Ministry of Information, Communication, Transport & Tourism Development","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",127,"KIR","Kiribati","53.3",2020,"","Ministry of Information, Communication, Transport & Tourism Development","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",127,"KIR","Kiribati","64",2021,"Only one service provider provide the service","Ministry of Information, Communication & Transport","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",127,"KIR","Kiribati","64",2022,"","Ministry of Information, Communication, Transport & Tourism Development","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",127,"KIR","Kiribati","65",2023,"","Ministry of Information, Communication, Transport & Tourism Development","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",128,"KOR","Korea (Rep. of)","99",2014,"","Ministry of Science, ICT and Future Planning","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",128,"KOR","Korea (Rep. of)","99",2015,"","Ministry of Science, ICT and Future Planning","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",128,"KOR","Korea (Rep. of)","99.9",2016,"","Ministry of Science and ICT","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",128,"KOR","Korea (Rep. of)","99.9",2017,"","Ministry of Science and ICT","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",128,"KOR","Korea (Rep. of)","99.9",2018,"","Ministry of Science and ICT","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",128,"KOR","Korea (Rep. of)","99.9",2019,"","Ministry of Science and ICT","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",128,"KOR","Korea (Rep. of)","99.9",2020,"","Ministry of Science and ICT","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",128,"KOR","Korea (Rep. of)","99.9",2021,"","Ministry of Science and ICT","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",128,"KOR","Korea (Rep. of)","99.9",2022,"","Ministry of Science and ICT","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",128,"KOR","Korea (Rep. of)","99.9",2023,"","Ministry of Science and ICT","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",129,"PRK","Dem. People's Rep. of Korea","0",2015,"","ITU estimate.","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",129,"PRK","Dem. People's Rep. of Korea","0",2016,"","ITU estimate.","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",129,"PRK","Dem. People's Rep. of Korea","0",2017,"","ITU estimate.","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",129,"PRK","Dem. People's Rep. of Korea","0",2021,"","ITU estimate.","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",129,"PRK","Dem. People's Rep. of Korea","0",2022,"","ITU estimate.","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",130,"KWT","Kuwait","95",2012,"","ITU estimate.","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",130,"KWT","Kuwait","96.6",2015,"","Communication and Information Technology Regulatory Authority","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",130,"KWT","Kuwait","99",2016,"","CITRA","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",130,"KWT","Kuwait","99.6",2017,"","CITRA","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",130,"KWT","Kuwait","100",2018,"","Communication and information technology regulatory authority Kuwait","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",130,"KWT","Kuwait","100",2019,"","Communication and Information Technology Regulatory Authority","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",130,"KWT","Kuwait","100",2020,"","Communication and Information Technology Regulatory Authority","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",130,"KWT","Kuwait","100",2021,"","Communication and Information Technology Regulatory Authority","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",130,"KWT","Kuwait","100",2022,"","Communication and Information Technology Regulatory Authority","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",130,"KWT","Kuwait","100",2023,"100","Communication and Information Technology Regulatory Authority","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",131,"LAO","Lao P.D.R.","2",2014,"Ref from LTC","Ministry of Post and Telecommunication","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",131,"LAO","Lao P.D.R.","5",2015,"Ref from LTC","Ministry of Post and Telecommunication","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",131,"LAO","Lao P.D.R.","7",2016,"Ref from LTC & Unitel","Ministry of Post and Telecommunication","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",131,"LAO","Lao P.D.R.","9",2017,"Ref from LTC & Unitel","Ministry of Post and Telecommunication","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",131,"LAO","Lao P.D.R.","43",2018,"","Ministry of Post and Telecommunication","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",131,"LAO","Lao P.D.R.","43",2019,"","Ministry of Technology and Communication","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",131,"LAO","Lao P.D.R.","50",2020,"","Ministry of Technology and Communication","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",131,"LAO","Lao P.D.R.","52",2021,"","Ministry of Technology and Communication","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",131,"LAO","Lao P.D.R.","66.32",2022,"","Ministry of Post and Telecommunication","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",131,"LAO","Lao P.D.R.","76",2023,"","Ministry of Post and Telecommunication","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",132,"LBN","Lebanon","29.28",2013,"","ITU estimate.","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",132,"LBN","Lebanon","55",2014,"ITU estimate","ITU estimate","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",132,"LBN","Lebanon","48",2015,"","ITU estimate","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",132,"LBN","Lebanon","61.72",2016,"","Ministère des Télécommunications","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",132,"LBN","Lebanon","97.88",2017,"","Ministere des Telecommunications","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",132,"LBN","Lebanon","98.2",2018,"","Ministère des Télécommunications","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",132,"LBN","Lebanon","99",2019,"","Ministère des Télécommunications","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",132,"LBN","Lebanon","99.2",2020,"","Ministère des Télécommunications","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",132,"LBN","Lebanon","99.2",2021,"","ITU estimate.","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",132,"LBN","Lebanon","99.2",2022,"","ITU estimate.","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",133,"LBR","Liberia","0",2015,"","ITU estimate.","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",133,"LBR","Liberia","4.4",2016,"","Liberia Telecommunications Authority","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",133,"LBR","Liberia","29.86",2017,"","ITU estimate.","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",133,"LBR","Liberia","30",2019,"","ITU estimate.","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",133,"LBR","Liberia","35",2020,"","ITU estimate.","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",133,"LBR","Liberia","35",2021,"","ITU estimate.","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",133,"LBR","Liberia","67",2022,"","Liberia Telecommunications Authority","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",133,"LBR","Liberia","80",2023,"","ITU estimate.","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",134,"LBY","Libya","0",2015,"","ITU estimate.","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",134,"LBY","Libya","0",2016,"","ITU estimate.","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",134,"LBY","Libya","40",2017,"","ITU estimate.","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",134,"LBY","Libya","40",2019,"","ITU estimate.","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",134,"LBY","Libya","40",2020,"","General Authority for Communications and informatics","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",134,"LBY","Libya","40",2021,"","General Authority for Communications and informatics","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",134,"LBY","Libya","90",2022,"","General Authority for Communications and informatics","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",135,"LCA","Saint Lucia","0",2014,"","","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",135,"LCA","Saint Lucia","0",2015,"ITU estimate","ITU estimate","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",135,"LCA","Saint Lucia","0",2016,"","National Telecommunications Regulatory Commission","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",135,"LCA","Saint Lucia","0",2017,"","National Telecommunications Regulatory Commission","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",135,"LCA","Saint Lucia","20",2019,"","ITU estimate.","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",135,"LCA","Saint Lucia","20",2020,"","ITU estimate.","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",135,"LCA","Saint Lucia","96",2021,"Digicel 92% and C&W 100%","National Telecommunications Regulatory Commission","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",135,"LCA","Saint Lucia","96",2022,"C&W - 100 percentDigicel - 92 percent","National Telecommunications Regulatory Commission","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",136,"LIE","Liechtenstein","0",2014,"","","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",136,"LIE","Liechtenstein","96",2015,"","Office for Communications","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",136,"LIE","Liechtenstein","96",2016,"","Office for Communications","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",136,"LIE","Liechtenstein","97",2017,"","Office for Communications","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",136,"LIE","Liechtenstein","98",2018,"","Office for Communications","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",136,"LIE","Liechtenstein","98",2019,"","Office for Communications","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",136,"LIE","Liechtenstein","98",2020,"","Office for Communications","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",136,"LIE","Liechtenstein","98.33",2021,"","Office for Communications","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",136,"LIE","Liechtenstein","98.33",2022,"","Office for Communications","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",136,"LIE","Liechtenstein","98.33",2023,"Estimate. The exact figure will be available in the ITU-WTI Long questionnaire.","Office for Communications","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",137,"LSO","Lesotho","62.7",2014,"","LCA","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",137,"LSO","Lesotho","70",2015,"","Lesotho Communications Authority","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",137,"LSO","Lesotho","75",2016,"","LESOTHO COMMUNICATIONS AUTHORITY","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",137,"LSO","Lesotho","65",2017,"","Lesotho Communications Authority","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",137,"LSO","Lesotho","65",2018,"","Lesotho Communications Authority","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",137,"LSO","Lesotho","67",2019,"","Lesotho Communications Authority","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",137,"LSO","Lesotho","67",2020,"","Lesotho Communications Authority","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",137,"LSO","Lesotho","85",2021,"Upon Close review with the MNOs,It was established that the percentage of the population covered by at least an LTE/WiMAX mobile network is 85.09","Lesotho Communications Authority","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",137,"LSO","Lesotho","85.1",2022,"","Lesotho Communications Authority","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",137,"LSO","Lesotho","85.1",2023,"","Lesotho Communications Authority","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",138,"LTU","Lithuania","44.44",2012,"","ITU estimate.","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",138,"LTU","Lithuania","48.89",2013,"","","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",138,"LTU","Lithuania","80",2014,"Information collected from public sources.","Communications Regulatory Authority of the Republic of Lithuania","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",138,"LTU","Lithuania","91",2015,"","Communications Regulatory Authority of the Republic of Lithuania","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",138,"LTU","Lithuania","98",2016,"","Communications Regulatory Authority of the Republic of Lithuania","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",138,"LTU","Lithuania","98",2017,"","The Communications Regulatory Authority of the Republic of Lithuania","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",138,"LTU","Lithuania","99",2018,"","Communications Regulatory Authority of the Republic of Lithuania (RRT)","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",138,"LTU","Lithuania","99.99",2019,"","Communications Regulatory Authority of the Republic of Lithuania","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",138,"LTU","Lithuania","99.99",2020,"","Communications Regulatory Authority of the Republic of Lithuania","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",138,"LTU","Lithuania","99.99",2021,"","Communications Regulatory Authority of the Republic of Lithuania","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",138,"LTU","Lithuania","99.99",2022,"","Communications Regulatory Authority of the Republic of Lithuania","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",138,"LTU","Lithuania","99.99",2023,"","Communications Regulatory Authority of the Republic of Lithuania","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",139,"LUX","Luxembourg","90",2012,"","ITU estimate.","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",139,"LUX","Luxembourg","90",2013,"","ITU estimate.","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
19306,"i271GA","At least LTE/WiMAX",,"%",139,"LUX","Luxembourg","93",2014,"","Institut Luxembourgeois de Régulation","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
